customer_id,account_age_days,email_domain_type,phone_verified,address_similarity_score,total_orders,avg_order_value,cancel_rate,order_frequency_per_month,num_categories_purchased,category_concentration_ratio,num_payment_methods,payment_failure_rate,refund_rate,same_card_diff_accounts,replacement_rate,replacement_to_order_ratio,common_return_reason,is_fake
7,1689,tempmail,1,0.9513217829118404,20,623.7342837952338,0.004375382695123009,0.8970988826231006,6,0.9866767696881182,4,0.3908328802721372,0.47981389745807973,0,0.3175920475160351,0.33327233682901114,Changed Mind,1
7,1607,tempmail,1,0.19152588554488914,26,797.9158429316396,0.5892781816750033,0.6450830551827199,7,0.18752924281889857,5,0.09370210091858677,0.057608446389752876,0,0.30245413337035254,0.27387730388799475,Wrong Item,0
7,1937,tempmail,1,0.8617697101703937,22,587.6619577339209,0.37752962646186994,0.7776032724942332,5,0.6085118340742496,4,0.13866100313282279,0.4615476985254927,1,0.3570789641560792,0.17027679915660474,Other,1
7,1469,tempmail,1,0.1147981912666084,24,919.2170025561119,0.2862445406695547,0.9444482244539587,8,0.33838832767606836,5,0.49033752483713733,0.33043285627119656,0,0.04374433340309123,0.2601018342111851,Other,0
7,2043,tempmail,1,0.8696731323025073,17,644.4422460648476,0.5667936856213799,0.9876102374273197,5,0.8754681939029386,4,0.0558294005127498,0.13311724366522376,0,0.325913664363716,0.26375555128837047,Changed Mind,1
7,1817,tempmail,1,0.5994337862734697,18,793.3050464022099,0.22152459215886208,0.7114051389907128,7,0.5564861605473532,4,0.058586686284984556,0.012955739102633645,0,0.1537004024298744,0.019774692675474315,Changed Mind,1
8,1206,gmail,1,0.8497059232246179,13,489.62135406537436,0.4335315701983534,1.3098538605037147,8,0.8681989785220984,1,0.4643930250582355,0.07524738460125796,0,0.03312703067788871,0.32153464535909476,Defective,0
8,1013,gmail,1,0.8673486885373575,20,767.8175753643312,0.4020685657898626,2.0214424192279714,7,0.9366440602016182,1,0.07399796888376504,0.4652095066475067,0,0.32335193447092125,0.2832778968159659,Other,0
8,974,gmail,1,0.5963735306674091,15,704.3315106434047,0.4062128678020093,1.306560377775023,5,0.6702330113740155,1,0.5369999287966629,0.24942111824205176,1,0.309716675480229,0.056123203956423985,Defective,1
8,1211,gmail,1,0.917694153395024,23,520.3377836287121,0.40627961617399294,1.9903497797950844,9,0.35455419829796586,1,0.0835573016752305,0.28858265429177965,0,0.2482278925899873,0.29503452753464715,Other,0
8,876,gmail,1,0.585448291484623,16,713.2944058277059,0.006256398219899806,1.89798985222977,6,0.5035750734990251,1,0.4089145535848577,0.4145619107951185,0,0.19161582459533794,0.365997975444534,Wrong Item,0
8,884,gmail,1,0.7125650778783753,17,473.49420597243005,0.49458122655798,1.7840196356498101,7,0.6683255202641425,1,0.3591016523528899,0.3120411124372051,1,0.11095981253871906,0.2523988134797589,Changed Mind,1
8,960,gmail,1,0.4160804771688327,18,734.6946407700648,0.5537723675207412,2.154206735116098,8,0.6857665670647484,1,0.4367403415639593,0.10037498456711197,0,0.37401928621826674,0.38478813643025134,Changed Mind,0
9,1939,yahoo,1,0.9140676944709873,24,541.2282559319666,0.2696096313150283,0.05251225406957289,2,0.16032611037424926,5,0.41703517347820884,0.28651244228062267,0,0.28590241440163533,0.16022338364810476,Defective,0
9,1725,yahoo,1,0.8241625389120266,32,420.322335426815,0.33629017695877533,0.044434230370974985,2,0.4155067146416799,5,0.21935958616708315,0.32771816883195637,1,0.17552719312941428,0.21910258961453422,Defective,1
9,1674,yahoo,1,0.16671311161692748,33,560.8689265291956,0.1948293993223443,0.0757595748966229,2,0.5791572534236418,4,0.5676863022517067,0.11874845452687488,0,0.15674263555298282,0.3492397388946116,Changed Mind,1
9,1773,yahoo,1,0.5763878502046987,19,446.6756062079211,0.4710432674314219,0.056700180703397406,2,0.40276345539845837,4,0.30500963196046094,0.46582023546460416,0,0.2688749608178995,0.14860276952118673,Changed Mind,1
9,1584,yahoo,1,0.8968273290869464,30,600.8138034463657,0.4419607925913726,0.05642663398541269,2,0.6202740323112667,3,0.5831262688663584,0.08845183597175288,0,0.15551300610996985,0.0023528935741862437,Changed Mind,1
9,1807,yahoo,1,0.7930644936589509,30,612.5224418697187,0.4431006081839948,0.04430023692649851,2,0.25841996810048906,4,0.22861259789021748,0.3560089476122444,0,0.09043932586496478,0.0218174457345421,Other,0
9,1568,yahoo,1,0.962552780661325,34,629.5791405210705,0.4409537076695252,0.06736459194469527,2,0.1311271079209235,5,0.31634490244064967,0.4531733161799851,0,0.20883924786888147,0.27809697218845586,Other,0
10,137,gmail,0,0.2313016869475948,20,1375.105752361772,0.1311263362870384,16.971900125481287,4,0.4071896842214502,5,0.3504678039294338,0.1650614700266123,0,0.29928740117022967,0.2598656914538115,Wrong Item,0
10,110,gmail,0,0.367459633130478,18,1215.064758482529,0.06751367305089759,11.801298795734418,4,0.6114066160754411,3,0.3379510972217062,0.42568266886001854,0,0.3794186551836782,0.32078970371986715,Other,0
10,110,gmail,0,0.5071918880181313,22,1106.2253046855342,0.18645254811500458,12.597462540533805,4,0.10990225595144756,4,0.3970305061492206,0.2952731062379486,0,0.10719785553846269,0.038058346623781915,Changed Mind,1
10,122,gmail,0,0.23266917002726495,21,1347.994437528611,0.3452275560632759,10.641987670586134,4,0.6504741880381522,5,0.17179858998100203,0.15221552668855243,0,0.1417403519192952,0.3060366882199091,Other,0
10,118,gmail,0,0.39404525518881905,26,1378.4232739998536,0.23971402203157968,18.49757844306536,3,0.4190718332496908,5,0.03896582937499262,0.36578733307921196,0,0.0448231760544616,0.30968382364313607,Defective,0
10,128,gmail,0,0.5375392044243325,27,1299.6533163057675,0.14954750176173492,12.693903075223071,3,0.9937975262813498,5,0.11906747364535739,0.20650298148522228,0,0.34009851465366137,0.3230139990145604,Changed Mind,0
10,114,gmail,0,0.19133920300134066,17,1406.8281260002877,0.013373260387945151,18.833205502623045,2,0.8045119669896806,3,0.33613669929794027,0.1009626174876379,1,0.2574657761702216,0.01883980979376361,Other,1
11,416,gmail,1,0.2566878187025806,27,555.3247734969679,0.07267987179373499,12.547983088087202,4,0.36194226786828343,3,0.5146089495680157,0.45849989374207095,0,0.3217503130944857,0.3345517812379791,Changed Mind,0
11,460,gmail,1,0.12484249980879447,27,366.915952545351,0.06319913836158021,11.49551404474994,4,0.9743446998658126,4,0.2850250450597238,0.25219538073941705,0,0.02714526657713221,0.35056647323048495,Defective,1
11,477,gmail,1,0.7133814098857485,28,349.41937910838925,0.5739835366842101,8.480413589144634,5,0.3505177594933089,3,0.19268994348411664,0.39660381896661784,0,0.17399754181846425,0.23215050892106223,Defective,0
11,399,gmail,1,0.361551926536133,25,417.964260098368,0.46729497810174614,9.090122455143167,3,0.1974407003289472,3,0.43874771805331264,0.47318045707385387,0,0.3272420834341738,0.38477234292370294,Other,1
11,477,gmail,1,0.2202661531837884,25,559.8512025969624,0.0736511164630365,9.56964636015955,5,0.1241796896050596,3,0.2371634418489318,0.3670403187589945,0,0.055517108460545965,0.2059840302015612,Changed Mind,0
11,432,gmail,1,0.5073241491809525,16,324.7799021178709,0.2803263834755339,9.187049765749565,3,0.8051434947818201,3,0.4931973654711339,0.23488677174251638,0,0.22399675233424898,0.3256207316520182,Wrong Item,1
11,446,gmail,1,0.06824930568524767,28,486.122042151398,0.392691641799213,10.273780703276719,4,0.38718736936038867,3,0.007120829339794654,0.42863718244048576,0,0.20455555587116311,0.07106645797408336,Defective,0
12,1129,yahoo,1,0.9234066063183948,14,604.3198218479519,0.5766200728343771,9.35513171686455,9,0.9859028234665247,4,0.06964956453520917,0.2943147157054037,0,0.0002876680808761467,0.15576102731643837,Wrong Item,0
12,1452,yahoo,1,0.29446752115726427,11,647.9362360776889,0.16137834968468448,12.960871202657016,6,0.6563884249500583,3,0.06155657047020639,0.05025881621620515,0,0.12434235751206098,0.165706264445822,Other,0
12,1329,yahoo,1,0.8864643481838621,14,535.0895091131144,0.15842803995181823,10.363725012015768,8,0.24786384850095206,3,0.020976776565096954,0.3058607373849805,0,0.18077228204465812,0.1422946737162036,Defective,0
12,1120,yahoo,1,0.497620065324647,17,463.31466062057126,0.3409545908801845,13.346460578426758,6,0.40244347597013863,4,0.10084457351037383,0.0026937872412728936,0,0.34469170102384505,0.044533532413710164,Wrong Item,0
12,1310,yahoo,1,0.8501504977106406,14,399.3330170331126,0.5144267001507273,9.219949000975035,7,0.5611059217191827,3,0.5922208499924894,0.4878732440153172,0,0.22463293677383933,0.1608742772751525,Defective,0
12,1411,yahoo,1,0.2470644407896445,17,643.5373392727416,0.16777270686682305,9.741178884592085,8,0.7495436113263343,2,0.288909034280352,0.2604033372479645,0,0.09595459638091337,0.3803426006116751,Wrong Item,0
12,1189,yahoo,1,0.17527060224275304,15,626.2962520039615,0.07549514418253069,13.836134342979964,8,0.6322735639993287,3,0.2533655185790547,0.04610911988936239,0,0.09559111835864856,0.22886718248361612,Changed Mind,0
13,374,gmail,1,0.8494118032348283,14,1298.4849228088485,0.15967810023146792,8.260973570216539,2,0.33400172085499225,2,0.546118033073259,0.1497710560479465,0,0.3482084922919769,0.38507613862350565,Changed Mind,1
13,284,gmail,1,0.2129238823717109,13,1390.2173468679173,0.2694403697480604,5.794577976914977,2,0.5284341086630914,2,0.4769626665990164,0.3293879307112666,1,0.19765938510017578,0.2789167392549123,Other,0
13,373,gmail,1,0.7461953492995801,15,808.608633851367,0.21597198384552765,9.753482462278168,2,0.29483811098746937,2,0.16331129636407687,0.1443959480389368,0,0.35228814496943406,0.16408104993512268,Defective,1
13,335,gmail,1,0.3445837946596324,12,1184.5070008550708,0.516727793633376,8.850277424335227,2,0.41480857476761257,2,0.4826429278763702,0.21047915214365115,0,0.2733136772123343,0.12728399748940342,Wrong Item,0
13,293,gmail,1,0.7481937264351614,15,949.5392153869059,0.5657672807044652,7.88740376722306,2,0.35702285433299596,2,0.049601933588339975,0.14942651887209274,0,0.18183522778289885,0.03952806042289874,Other,1
13,318,gmail,1,0.9076462659883302,12,1272.8425816118818,0.22706992170777565,6.925238777475714,3,0.9086979949288911,3,0.4294944384225024,0.3144916668316705,0,0.37116607164619764,0.18475001181858436,Changed Mind,1
13,394,gmail,1,0.9816384312872931,20,831.5735266122988,0.49405278208549763,5.78308226682372,2,0.8092659467918284,2,0.011056366624536152,0.14204671028729526,0,0.03824624133761123,0.33236362731344116,Changed Mind,1
14,1650,gmail,1,0.35980947726863344,19,335.2378291835691,0.04116678141029131,4.118065545823741,3,0.5784410575586966,2,0.12611302343362776,0.40652426396247304,0,0.25598366862707905,0.05455074660389672,Other,0
14,1527,gmail,1,0.3675258346405462,20,474.3607338557342,0.3322219888318434,4.023061121366503,3,0.2567840421750434,2,0.5324720893773458,0.3623029256974897,0,0.3940453741452141,0.37077927609373923,Defective,0
14,1254,gmail,1,0.9813877367848546,16,450.65229834143594,0.4990222058678335,3.3623550096702606,4,0.6342672302346315,2,0.22407310920981097,0.16263209835189618,0,0.3731769765005532,0.27654975068294435,Wrong Item,0
14,1433,gmail,1,0.8615281302980383,15,507.7037300424442,0.25117394675780985,5.267325209358967,3,0.41910862804803484,3,0.2819298821247799,0.3122248564519614,0,0.16861961296297295,0.28630836325624026,Changed Mind,0
14,1342,gmail,1,0.04509197191137804,20,425.84828087205784,0.08606030147889276,4.272361168654998,4,0.13353887290293023,2,0.3881365916769101,0.24261238277749675,0,0.09101124293059551,0.24547787523351158,Other,1
14,1228,gmail,1,0.5734499862265204,20,345.6697746802099,0.17045404413716836,5.552933414470752,2,0.7202683143092884,2,0.41633605419754727,0.027026930047276687,0,0.08170393226685757,0.0919962007128254,Changed Mind,1
14,1507,gmail,1,0.18124477154843832,14,403.24644313887194,0.29514457978559744,3.5773007241656165,3,0.33011489949142925,2,0.08732981010128395,0.20747885701977758,0,0.02871241739897359,0.1134062459844376,Changed Mind,0
15,101,outlook,1,0.9940125360932185,12,585.6641800218932,0.5060984075947059,2.0206112960535645,9,0.3107475915227592,4,0.5566281718777755,0.06573774867995341,0,0.38683199965409426,0.376026018906015,Wrong Item,0
15,93,outlook,1,0.1389230123709737,18,504.5829441081095,0.44915836313419694,1.9681494008353895,5,0.6974170555384078,5,0.34093681942618675,0.05945183790036085,1,0.28754765957106615,0.21634899265105598,Defective,1
15,78,outlook,1,0.5593476125428666,12,568.3305263871264,0.05014532349306717,2.7660873276546645,9,0.8842795127276876,5,0.35927387022844764,0.07988881472200177,0,0.15485067849895728,0.13100380742329729,Defective,1
15,90,outlook,1,0.6651983700291831,10,330.0805448071061,0.32769440648476966,2.279492542997692,6,0.3538262900200956,4,0.38445594722336024,0.2142668585311457,0,0.21058766086495218,0.008772640875300696,Wrong Item,0
15,102,outlook,1,0.9370646546540563,10,426.273830938623,0.5234104720771924,1.7813482264760871,7,0.7997986959782312,5,0.511798376643391,0.4585878988821321,0,0.1921466776046096,0.16152899451878217,Other,0
15,95,outlook,1,0.847258311644187,16,583.2614024885384,0.346266143079432,2.07489543946101,5,0.89716478897886,5,0.12619952121340258,0.3857914355754112,0,0.12181128351873888,0.03950362116174784,Other,0
15,94,outlook,1,0.245754771327783,16,334.6320105706485,0.03896253359786887,2.8723034619835173,7,0.28987867077752466,4,0.5468277971585009,0.42662916664784,0,0.14248137979504216,0.08189232776448337,Defective,1
16,1657,yahoo,1,0.5726239512925045,22,569.6989138285714,0.49387218856237775,4.402035301563582,7,0.9256889869806592,1,0.4684583687829881,0.36790840792427404,1,0.26857409301403584,0.28530758753461377,Changed Mind,0
16,1563,yahoo,1,0.9535739579058833,19,511.3788804410398,0.5440618185464363,3.083198792938034,8,0.3548010168428902,1,0.13431450368481201,0.4848179253270525,0,0.09841799308286557,0.02533494963473868,Changed Mind,0
16,1193,yahoo,1,0.7357168471049377,24,612.6527921136276,0.23351337034175326,3.1372878136216142,7,0.29601668800426945,1,0.47927581946698117,0.37036685502186245,0,0.0006594180686520179,0.0032453158080093304,Other,1
16,1311,yahoo,1,0.6883363483798938,22,449.0931232973886,0.1860821252537043,3.592915883859259,9,0.42463305457783895,1,0.3025985367361342,0.39544575647310154,1,0.3769033530831917,0.2266701031267413,Wrong Item,0
16,1656,yahoo,1,0.7549010792811566,22,615.0509065471975,0.32601038018909506,4.5809630084191895,6,0.3053941004564498,1,0.3453417108969281,0.4066022083008638,0,0.015876330165623065,0.24422181081785804,Changed Mind,1
16,1390,yahoo,1,0.3225061889878198,21,729.4596140863028,0.5904528453477476,3.6174604972221998,5,0.6152839961443278,1,0.5955199389282726,0.3442541932457587,0,0.2057040939379048,0.08195462837025885,Other,0
16,1179,yahoo,1,0.7292522694032362,18,485.9092861708162,0.5024785540010452,5.167140000823037,7,0.5254954992456184,1,0.00788353635257757,0.10202966034646266,1,0.24122863736700914,0.38346898764283316,Wrong Item,0
17,1104,gmail,1,0.23285475144691592,19,791.4333527763932,0.4866334753625451,6.077498401092432,3,0.7028431589250461,4,0.561721367357335,0.4855134599794737,0,0.05926653724997166,0.3238092288469271,Defective,1
17,1211,gmail,1,0.4281027709077534,17,581.5656246168176,0.11588610986536287,4.9652922738783145,3,0.7518745446929631,5,0.43529359557367947,0.2404117974625829,0,0.1086556486794441,0.10529651400287175,Wrong Item,1
17,1346,gmail,1,0.8899288171885065,19,778.1240336258353,0.5370992252587343,5.2806707989079635,2,0.17362263656847873,4,0.20909402186909132,0.41467688584253165,0,0.1698436606329907,0.3881768466742463,Defective,0
17,1044,gmail,1,0.01897114649075171,16,764.4856012001194,0.3335674397767839,5.217472768982507,3,0.23826889066685053,6,0.43755261266603895,0.39943393996095383,0,0.04037611789694089,0.15256087241052663,Other,0
17,1129,gmail,1,0.4143186502523467,21,841.6384564858013,0.5501271930966636,5.010814382831196,4,0.8107106988046772,6,0.12158902620111293,0.2137693323167304,0,0.1563223982848273,0.0385397658068138,Wrong Item,0
17,1294,gmail,1,0.26682176673905955,20,691.9473168817808,0.3910263964720487,6.079069878791813,3,0.15961912743759757,6,0.3080577155457387,0.4198020893424835,0,0.3987260075563705,0.20591478963224638,Other,0
17,1058,gmail,1,0.1985896164936094,14,726.8906359547683,0.5005002691951265,4.630111251913034,2,0.6929165285316601,4,0.48958796429809165,0.12416390693257706,0,0.37933214047173913,0.34318246428928845,Defective,1
18,735,yahoo,1,0.8385754214725123,21,694.93895590777,0.09931543037889687,9.929588229978995,1,0.6971650608534878,4,0.12566118538887142,0.17724923811790944,0,0.1589409651971737,0.09534445784030657,Changed Mind,0
18,1027,yahoo,1,0.6964985728449781,26,811.7338938251038,0.4239128781595746,8.52144254912339,1,0.7634025283893617,4,0.3363426878758328,0.1145110482500572,0,0.3531331305097903,0.2710304199603692,Changed Mind,0
18,867,yahoo,1,0.11263272041148176,27,548.3679873203827,0.15435128207947063,10.500858546590221,1,0.29678955839053445,6,0.025451429623834707,0.02864890876034698,0,0.2202412505078174,0.25902194019942754,Defective,1
18,872,yahoo,1,0.4944633265011894,29,721.367020340448,0.10134131818908831,8.379507834270674,1,0.23594608091699343,4,0.5020286050375823,0.11740808821232374,0,0.39271086478605843,0.17751025590663128,Changed Mind,0
18,913,yahoo,1,0.4669057718271111,25,661.2931117004888,0.3443893974699363,8.063134926244706,1,0.5049639214598498,5,0.21021394698538634,0.3243045061168836,1,0.23403430472280165,0.1880150786449868,Changed Mind,0
18,698,yahoo,1,0.14252779402940852,23,497.28544430484527,0.3616446682806694,12.338304791784255,1,0.13851594959552985,6,0.19659624056655944,0.3807915895250852,0,0.033198516895231435,0.20864438364347082,Wrong Item,0
18,1021,yahoo,1,0.7997627009912083,21,677.5461830683881,0.2943706844707214,9.047052579040313,1,0.8576603056220654,5,0.15373161333806273,0.17570741754878566,0,0.2509888752049089,0.03519308527549825,Wrong Item,0
19,1594,tempmail,1,0.3666739714541998,22,311.5279620611833,0.053424483060174534,5.837402433025712,4,0.7720846528422766,1,0.43143411461554154,0.36872070463889645,0,0.14952431511417427,0.1103296385603724,Changed Mind,0
19,1617,tempmail,1,0.7619377751603944,28,293.16424376027004,0.14684941440151378,5.9983407234561925,3,0.896227264930662,1,0.10453752595071664,0.0035257139205558397,0,0.2876095305497565,0.06720288950944568,Wrong Item,0
19,1467,tempmail,1,0.19206261508221245,30,211.13441236700905,0.14127053285548702,6.634004824137599,3,0.16278181315897308,1,0.02034949946735922,0.3795525982746849,0,0.14579548760478708,0.14219803739624148,Defective,1
19,1605,tempmail,1,0.3150734616138323,17,335.73488553211234,0.18822123600812615,9.167736290199013,3,0.9287888126298219,1,0.16703513806067685,0.4198753993692197,1,0.13317930992522373,0.3354817794746521,Wrong Item,1
